SMILES,Is_reactant,Is_product,Is_Starter,SourceDirectory
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(C)N)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CC(C)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC(C)=O)ncnc21,True,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](C(C)=O)[C@@H]1O,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](O)[C@@H](C(O)C#N)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@@H](OC=O)[C@H]1O,True,False,True,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@]2(O)[C@H]1O,True,False,True,AdenosineOnly
CO[C@@H]1[C@H](O)[C@@H](C(O)O)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)nc(C)nc32)[C@H](O)[C@@H]1OC=O,False,True,False,AdenosineOnly
COC(=O)OP(=O)(O)O,False,True,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(C)OC(C)=O)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(NC(C)=O)ncnc32)[C@@]1(C)O,False,True,False,AdenosineOnly
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O1,False,True,False,AdenosineOnly
COC1O[C@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@@H](O)[C@H]2O,False,True,False,AdenosineOnly
COC[C@]1(n2cnc3c(NC(C)=O)ncnc32)OC[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)nc(C)nc32)O[C@@H]1CO,False,True,False,AdenosineOnly
CC(=O)NC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,True,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@](C)(CO)[C@@H](O)[C@H]1O,True,False,True,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1C=Nc1ncnc3c1ncn32,False,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@H]2[C@H]1O,True,False,True,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,True,True,False,AdenosineOnly
CO[C@H]1[C@@H](OS(=O)(=O)O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,False,True,False,AdenosineOnly
COC1Oc2nc3c(N)ncnc3n2[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,False,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(=O)CO)[C@@H]1O,False,True,False,AdenosineOnly
CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,True,True,False,AdenosineOnly
CCC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2O,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1COC(C)=O,True,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(NC(C)=O)ncnc32)O[C@@H]1CO,True,True,False,AdenosineOnly
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C=O,False,True,False,AdenosineOnly
N#CC=O,False,True,False,AdenosineOnly
CC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(N)ncnc32)O[C@@H]1CO,True,False,True,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@]1(C)O,False,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@]1(O)[C@@H]2O,True,False,True,AdenosineOnly
CC(=O)OC[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1O,True,False,True,AdenosineOnly
COC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,False,True,False,AdenosineOnly
O=CNc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(N)ncnc32)O[C@@H]1COC(C)=O,False,True,False,AdenosineOnly
CC(=O)OC(C)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,True,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1OC,False,True,False,AdenosineOnly
CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2,True,False,True,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(=O)OC)[C@@H]1O,False,True,False,AdenosineOnly
CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC(C)O)ncnc21,False,True,False,AdenosineOnly
CC(=O)OC(C)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO2)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
COC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
CC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2c(C)nc3c(N)ncnc32)[C@H](OC=O)[C@@H]1O,False,True,False,AdenosineOnly
COC(=O)OC[C@H]1O[C@](C)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
CCC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(=O)CO)[C@H]1O,True,False,True,AdenosineOnly
CO[C@@H]1[C@H](O)[C@H]2COc3nc(NC(C)O)c4ncn(c4n3)[C@@H]1O2,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](OC)[C@@H](CO)O[C@H]1n1cnc2c(NC(C)=O)ncnc21,False,True,False,AdenosineOnly
CCC(O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O2,False,True,False,AdenosineOnly
COC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,True,False,True,AdenosineOnly
CCC(O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1,False,True,False,AdenosineOnly
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(C)n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
COC[C@]1(C)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC=O,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(NC(C)=O)ncnc32)O[C@@H]1COC(C)=O,False,True,False,AdenosineOnly
CC(C)(O)OC1O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@H]12,False,True,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@](C)(CO)[C@@H](O)[C@H]1OC=O,False,True,False,AdenosineOnly
CO[C@H]1[C@H]2Oc3nc(NC(C)O)c4ncn(c4n3)[C@@H]2O[C@@H]1CO,False,True,False,AdenosineOnly
CC(O)N(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(O)O[C@@H]12,False,True,False,AdenosineOnly
CCC(O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O,False,True,False,AdenosineOnly
CCCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
CC(=O)OC1Oc2nc3c(N)ncnc3n2[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,False,True,False,AdenosineOnly
CO[C@@H]1[C@@H]2OC(OC(C)O)[C@H]2O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
CCC(=O)O[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,True,False,AdenosineOnly
CC(C)(O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1,False,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(O)O[C@@H]12,True,False,True,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COC(O)CO[C@@H]1[C@@H]2O,True,False,True,AdenosineOnly
CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(C)=O,False,True,False,AdenosineOnly
CC(C)(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,False,True,False,AdenosineOnly
CC(O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,True,False,AdenosineOnly
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](C(=O)O)[C@@H](O1)[C@H]2O,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(NC(C)O)ncnc32)O[C@@]12CO2,False,True,False,AdenosineOnly
CC(C)(O)OC[C@]12O[C@@H]([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O,False,True,False,AdenosineOnly
CO[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@@H]2CO[C@]21OC(C)O,False,True,False,AdenosineOnly
CC(O)(CO)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@]1(C(=O)O)OC[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CCC(OC(C)=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,False,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@](C)(CO)O2,False,True,False,AdenosineOnly
COC1CO[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2CO1,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(N)ncnc32)O[C@@H]1CO,False,True,False,AdenosineOnly
CC(O)[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,True,False,AdenosineOnly
CC(C#N)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
COC[C@H]1O[C@](C)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
CC(N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(NC(C)=O)nc(C)nc32)O[C@@H]1CO,False,True,False,AdenosineOnly
CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O1)[C@H]2O,False,True,False,AdenosineOnly
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](C1)[C@@H](O)[C@H]2O,False,True,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,True,True,False,AdenosineOnly
CCC(O)O[C@@H]1[C@@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]1O[C@@H]2CO,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N(C)C(C)=O)ncnc21,False,True,False,AdenosineOnly
CCC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O,False,True,False,AdenosineOnly
CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@H]1O,True,False,True,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(O)C#N,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(NC(=O)CO)ncnc32)O[C@@H]1CO,False,True,False,AdenosineOnly
CO[C@H]1[C@H]2OC(OC(C)O)[C@H]1O[C@H]2n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C(O)O1)[C@@H](O)[C@H]2O,False,True,False,AdenosineOnly
COC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(N)c3ncn2c3n1,True,False,True,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@](C)(O)[C@H]1OC=O,False,True,False,AdenosineOnly
CCC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@]1(O)[C@@H]2O,False,True,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(O)CO)[C@@H](O)[C@H]1O,True,False,True,AdenosineOnly
CC(C)(O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O1)[C@H]2O,False,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(NC(C)O)ncnc32)[C@@H]2O[C@]12O,False,True,False,AdenosineOnly
CCOC[C@H]1O[C@](C)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
C[C@]1(O)[C@@H](C=O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1OC=O,False,True,False,AdenosineOnly
COC1O[C@H]2[C@@H](OC(C)O)[C@H](n3cnc4c(N)ncnc43)O[C@H]12,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(N)ncnc21,True,False,True,AdenosineOnly
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]1(C)CO,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](OC)[C@@H](C(=O)O)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)O,False,True,False,AdenosineOnly
CCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](OC)[C@@H](C)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COC(C)=Nc1ncnc3c1ncn32,False,True,False,AdenosineOnly
CCOC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)O[C@H]2[C@H]1O,True,False,True,AdenosineOnly
CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)O,True,False,True,AdenosineOnly
COC[C@H]1O[C@](C)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC=O,False,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@](C)(O)[C@H]1O,False,True,False,AdenosineOnly
OCNc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,False,True,False,AdenosineOnly
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1,True,True,False,AdenosineOnly
CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CCC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1O,False,True,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@]1(C)OC=O,False,True,False,AdenosineOnly
CC(C)(O)O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(N)ncnc31)O2,False,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(C)=O,True,True,False,AdenosineOnly
COC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True,False,True,AdenosineOnly
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(C=O)n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
COC(C)OC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,False,True,False,AdenosineOnly
CO[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(NC(C)O)ncnc21,False,True,False,AdenosineOnly
CC(=O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O2,False,True,False,AdenosineOnly
NC(=O)OP(=O)(O)O,False,True,False,AdenosineOnly
CC(=O)N(C(N)=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True,False,True,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(=O)OC,False,True,False,AdenosineOnly
COC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,True,True,False,AdenosineOnly
CC(=O)OC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@]1(C)O,False,True,False,AdenosineOnly
CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@]1(C)O,False,True,False,AdenosineOnly
CO[C@H]1[C@H](n2cnc3c(NC(C)=O)ncnc32)O[C@@](C)(CO)[C@H]1O,False,True,False,AdenosineOnly
CO[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(NC(C)O)ncnc21,False,True,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,True,False,True,AdenosineOnly
CCOC[C@H]1O[C@@H](n2cnc3c(N)nc(C)nc32)[C@H](O)[C@@H]1O,False,True,False,AdenosineOnly
C[C@]1(O)[C@H](O)[C@@H](COC=O)O[C@H]1n1cnc2c(N)ncnc21,True,False,True,AdenosineOnly
COC[C@H]1O[C@@H]2[C@H](Oc3nc4c(NC(C)O)ncnc4n32)[C@@H]1O,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@]12OC2O,False,True,False,AdenosineOnly
CO[C@@H]1[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,True,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,True,True,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,True,True,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@]1(C)O,False,True,False,AdenosineOnly
CCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,False,True,False,AdenosineOnly
CO[C@H]1[C@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]2O[C@@H]1COC(C)O,False,True,False,AdenosineOnly
CC#N,False,True,False,AdenosineOnly
CC(=O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](COC(C)O)[C@@H](O)[C@H]1O2,False,True,False,AdenosineOnly
CC(=O)OC1O[C@]2(O)[C@@H]1O[C@@H](n1cnc3c(N)ncnc31)[C@@H]2O,False,True,False,AdenosineOnly
CCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,False,True,False,AdenosineOnly
CC(C)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,False,True,False,AdenosineOnly
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(C)OC(C)=O,False,True,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@]2(C(=O)O)O[C@H]2[C@H]1O,False,True,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H]2[C@H](OCC(O)Nc3ncnc4c3ncn42)[C@@H]1O,False,True,False,AdenosineOnly
