SMILES,Is_Starter,SourceDirectories
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2O,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)O[C@H]2[C@H]1O,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@]2(CO2)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@H]2[C@H]1O,False,AdenosineOnly
CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)N(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)N(C(C)=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(C)=O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(C)=O)[C@H]1O,False,AdenosineOnly
CC(O)(C#N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)N(C(N)=O)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
O=C(CO)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
COC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)OP(=O)(O)O,False,AdenosineOnly
OCC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1O,False,AdenosineOnly
O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1nc(C)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1nc(C)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@]1(C)O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@]1(C)O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@](C)(O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@](C)(CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(C)O)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(OC=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
C[C@@]1(COC=O)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
C[C@]1(O)[C@@H](COC=O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly
C[C@]1(O)[C@H](O)[C@@H](COC=O)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](COC=O)[C@@H](O)[C@H]1O,False,AdenosineOnly
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1O,False,AdenosineOnly
Cc1nc(N)c2ncn([C@@H]3O[C@H](COC=O)[C@@H](O)[C@H]3O)c2n1,False,AdenosineOnly
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2O,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COC(O)CO[C@H]2[C@H]1O,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COC(O)CO[C@@H]1[C@@H]2O,False,AdenosineOnly
CC(O)OC1O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@H]12,False,AdenosineOnly
CC(O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly
CC(O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2,False,AdenosineOnly
CC(O)OC[C@]12O[C@@H]([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2O[C@]12O,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@@H]2[C@@H]1O,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(N)ncnc3n12,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(N)c3ncn2c3n1,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc(N)c4ncn2c4n3)[C@@H]1O,False,AdenosineOnly
CC(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CCOC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC(C)=O,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1O,False,AdenosineOnly
CC(O)(C#N)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(N)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
COC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(O)CO)[C@@H](O)[C@H]1O,False,AdenosineOnly
CC(=O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC[C@]1(C)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@]1(C)O,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@](C)(O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@](C)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2c(C)nc3c(N)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)nc(C)nc32)[C@H](O)[C@@H]1O,False,AdenosineOnly
C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly
C[C@]1(O)[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly
C[C@@]1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC=O,False,AdenosineOnly
C[C@]1(n2cnc3c(N)ncnc32)O[C@H](CO)[C@@H](OC=O)[C@H]1O,False,AdenosineOnly
CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC=O,False,AdenosineOnly
Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](OC=O)[C@H]1O,False,AdenosineOnly
Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](OC=O)[C@H]3O)c2n1,False,AdenosineOnly
CC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O1)[C@H]2O,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OC(O)CO[C@H]21,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COCC(O)O[C@H]2[C@H]1O,False,AdenosineOnly
CC(O)O[C@]12O[C@H]1[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly
CC(O)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(N)ncnc31)[C@@H]2O,False,AdenosineOnly
CC(O)O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(N)ncnc31)O2,False,AdenosineOnly
CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@]12CO2,False,AdenosineOnly
CC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
CC(O)O[C@H]1[C@@H](O)[C@]2(n3cnc4c(N)ncnc43)OC[C@H]1O2,False,AdenosineOnly
CC(O)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly
CC(O)O[C@H]1[C@H]2Oc3nc4c(N)ncnc4n3[C@@H]2O[C@@H]1CO,False,AdenosineOnly
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(N)ncnc3n12,False,AdenosineOnly
CC(O)O[C@H]1[C@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]2O[C@@H]1CO,False,AdenosineOnly
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc(N)c3ncn2c3n1,False,AdenosineOnly
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly
CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
CC(N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(=O)CO)[C@H]1O,False,AdenosineOnly
COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(O)CO)[C@H]1O,False,AdenosineOnly
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,False,AdenosineOnly
CC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(=O)O,False,AdenosineOnly
