SMILES,Is_reactant,Is_product,Is_Starter,SourceDirectory
NCC(CO)=C1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)C(=O)C(N)=CC(O)O,False,True,False,BasidalinOnly_gen3
CC(=O)[N+]1=CC(C)=C2OC(=O)C=C21,False,True,False,BasidalinOnly_gen3
N#CC1(CCO)OC(C(=O)O)=C1N,False,True,False,BasidalinOnly_gen3
CC(C=O)C(=O)C(N)=CC(=O)Cl,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)OC1(C=O)CC=O,True,False,True,BasidalinOnly_gen3
CC(=O)C(N)=C(CN)C(=O)O,False,True,False,BasidalinOnly_gen3
CC(O)CC(=O)/C=C1/OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
N#CC=C(N)C(=O)OCC=O,False,True,False,BasidalinOnly_gen3
CC(=O)CC12N=C(C=C1N)O2,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)OC12OC2C(=O)Cl,False,True,False,BasidalinOnly_gen3
N#CC/C=c1/oc2cc1n2,False,True,False,BasidalinOnly_gen3
C/C(C=O)=c1\oc2cc1n2,True,True,False,BasidalinOnly_gen3
CNC1=CC(=O)OC(CO)C1=O,False,True,False,BasidalinOnly_gen3
O=C1O/C(=C/CO)C2=C1C=N2,False,True,False,BasidalinOnly_gen3
CC(=O)NC1=C(C)C(=O)O/C1=C/CO,False,True,False,BasidalinOnly_gen3
CC(=O)N(C)C1=CC(=O)O/C1=C/C=O,True,False,True,BasidalinOnly_gen3
O=C1C=C2N=C=C2O1,False,True,False,BasidalinOnly_gen3
CC(O)C(N)=CC(=O)O,False,True,False,BasidalinOnly_gen3
O=CC1OC12OC1=NC2=C1,True,False,True,BasidalinOnly_gen3
C=C1OC(=O)C=C1NC(=O)CC,False,True,False,BasidalinOnly_gen3
CC(=O)/C=C1/OC(=O)C=C1NC(C)N,False,True,False,BasidalinOnly_gen3
C=C(N)C(=O)C(C=O)C(=O)O,True,False,True,BasidalinOnly_gen3
COC=c1oc2cc1n2,False,True,False,BasidalinOnly_gen3
N#C/C(CCl)=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
NC1=CC2=NC1(CCO)O2,False,True,False,BasidalinOnly_gen3
C/C(C(=O)C#N)=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)C(=O)C(N)C(N)C(=O)O,False,True,False,BasidalinOnly_gen3
CC(=O)C1=C(C(=O)O)C=[NH+]1,False,True,False,BasidalinOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,True,True,False,BasidalinOnly_gen3
CC(=O)C(C)C1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)OC1(CO)CC=O,False,True,False,BasidalinOnly_gen3
CC=C1OC(=O)C(C=O)=C1NC(C)=O,False,True,False,BasidalinOnly_gen3
CC(=O)C(N)C(N)=CC(=O)O,False,True,False,BasidalinOnly_gen3
CC(=O)OC/C=c1/oc2cc1n2,False,True,False,BasidalinOnly_gen3
CC(=O)C(O)C1OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)/C=C1/OC(=O)C=C1NC=O,True,True,False,BasidalinOnly_gen3
CC1=C2OC(=O)C=C2N=C1,False,True,False,BasidalinOnly_gen3
O=CC1=C2OC(=O)C=C2N=C1,True,True,False,BasidalinOnly_gen3
NC1=CC(O)O/C1=C/C(=O)Cl,True,False,True,BasidalinOnly_gen3
C/C(=C1\OC(=O)C=C1N)C(O)(O)C#N,False,True,False,BasidalinOnly_gen3
NCCOC(=O)C(N)=CC(=O)O,False,True,False,BasidalinOnly_gen3
O=CCC1=NC1=CC(=O)O,True,False,True,BasidalinOnly_gen3
CCC(=O)/C=c1/oc2cc1n2,False,True,False,BasidalinOnly_gen3
O=c1cc2nc-2o1,False,True,False,BasidalinOnly_gen3
CC(=O)Nc1cc(=O)occc1=O,False,True,False,BasidalinOnly_gen3
CC(C=O)C(=O)C(N)=C1OC1O,False,True,False,BasidalinOnly_gen3
CC(=O)NC1=CC(=O)O/C1=C(\C#N)CO,False,True,False,BasidalinOnly_gen3
NC1=C(CC=O)C(=O)OC1,True,False,True,BasidalinOnly_gen3
NC1=C(CC=O)C(=O)OC1O,True,False,True,BasidalinOnly_gen3
NC1=C2OC(O)C=C1OC2=O,True,False,True,BasidalinOnly_gen3
CC(=O)CC(=O)C1=CC(O)=N1,False,True,False,BasidalinOnly_gen3
CC(O)/C(O)=C1/OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)O/C1=C\Cl,False,True,False,BasidalinOnly_gen3
CC(C(=O)O)=C(N)C(=O)O,False,True,False,BasidalinOnly_gen3
O=C(O)C=C1[NH+]=C1CCO,False,True,False,BasidalinOnly_gen3
NCCC(=O)C(N)=C=O,False,True,False,BasidalinOnly_gen3
CC(C=O)(C=O)C(N)=CC(=O)O,False,True,False,BasidalinOnly_gen3
CC(O)C(O)/C=C1/OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
NC1=C(CO)C(=O)O/C1=C/CO,True,True,False,BasidalinOnly_gen3
CNC(=O)C(O)/C=C1/OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
COC/C(O)=C1/OC2OC2=C1N,False,True,False,BasidalinOnly_gen3
CC1=C(N)/C(=C\CO)OC1=O,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)O/C1=C(/C=O)CCO,False,True,False,BasidalinOnly_gen3
CC(=O)NC1=CC(=O)O/C1=C(\C)CN,False,True,False,BasidalinOnly_gen3
NC(=O)C=C(N)C(=O)CC=O,True,False,True,BasidalinOnly_gen3
CC(=O)NC1=CC(=O)O/C1=C/C(C)O,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)OC1C=O,False,True,False,BasidalinOnly_gen3
O=CCC1OC2=NC1=C2,True,False,True,BasidalinOnly_gen3
C/C(C(=O)CO)=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
COC1C=C(N)/C(=C\C(O)(O)C#N)O1,False,True,False,BasidalinOnly_gen3
C/C(C(=O)CO)=C1\OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)C1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
C=C1OC(=O)C(CC=O)=C1NC=O,False,True,False,BasidalinOnly_gen3
COCC1=C(N)/C(=C\C=O)OC1=O,False,True,False,BasidalinOnly_gen3
CC(=O)C(C=O)=C1OC(=O)C=C1N,True,True,False,BasidalinOnly_gen3
N#CC(O)(CC=O)C(N)=CC(=O)O,True,False,True,BasidalinOnly_gen3
CC(=O)C(N)(O)CC(=O)O,False,True,False,BasidalinOnly_gen3
C=C(N)C(=O)CC(=O)C#N,False,True,False,BasidalinOnly_gen3
NC1=C(CO)C(=O)OC1=C=C=O,False,True,False,BasidalinOnly_gen3
COC1CC(=O)OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
NC1=CC(=O)O/C1=C/C(O)C(N)O,False,True,False,BasidalinOnly_gen3
CC(=O)C(=O)C=C1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
OC1=NC2=CC(O)OC2=C1,True,False,True,BasidalinOnly_gen3
COC12C=C(N)C(=CC(O)O1)O2,False,True,False,BasidalinOnly_gen3
CC(=O)OCC1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
NC1=C(CC(=O)O)C(=O)OC1N,False,True,False,BasidalinOnly_gen3
NCCC1OC2=NC1=C2,False,True,False,BasidalinOnly_gen3
CC(O)/C(C=O)=C1\OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
CC1=C(N)/C(=C\CN)OC1=O,False,True,False,BasidalinOnly_gen3
CC1(N)OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)NC1(C(C)C=O)OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
C=C1OC(=O)C(CNC)=C1N,False,True,False,BasidalinOnly_gen3
C=C1[NH+]=C1CC=O,False,True,False,BasidalinOnly_gen3
CC(=O)CC1(O)OC(=O)C=C1N,True,True,False,BasidalinOnly_gen3
NC1=C(CC=O)C(=O)OC1N,True,False,True,BasidalinOnly_gen3
CC(=O)/C=c1/oc2cc1n2,True,True,False,BasidalinOnly_gen3
CC/C(CN)=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)/C=c1/oc2nc1c2C,False,True,False,BasidalinOnly_gen3
CC(=O)NC(CC=O)C(N)=CC(=O)O,False,True,False,BasidalinOnly_gen3
C=C(N)C(=O)CC(C)=O,False,True,False,BasidalinOnly_gen3
CC(=O)OC/C=C1/OC(=O)C(C#N)=C1N,False,True,False,BasidalinOnly_gen3
CCC(=O)CC1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
N#CC1(/C=C2/OC(=O)C=C2N)OC1O,False,True,False,BasidalinOnly_gen3
N#CC(O)/C(O)=C1/OC(=O)C=C1N,True,True,False,BasidalinOnly_gen3
CNC(C(=O)CCO)=C1OC1=O,False,True,False,BasidalinOnly_gen3
N#C/C(C(=O)O)=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)CC(=O)C(N)=CC(O)O,False,True,False,BasidalinOnly_gen3
CC(=O)NC1=C(CC=O)C(=O)OC1N,False,True,False,BasidalinOnly_gen3
NC(=C=O)C(=O)O,False,True,False,BasidalinOnly_gen3
CC1=NC2=CC(=O)OC2=C1O,False,True,False,BasidalinOnly_gen3
N#CC(O)C1=C(N)/C(=C\CO)OC1=O,False,True,False,BasidalinOnly_gen3
CC(=C(N)C(=O)CC=O)C(O)(O)C#N,False,True,False,BasidalinOnly_gen3
O=CCC(=O)C1=C(C(=O)O)C=N1,False,True,False,BasidalinOnly_gen3
COC(C#N)(/C=C1/OC(=O)C=C1N)OC,False,True,False,BasidalinOnly_gen3
O=Cc1c2nc1/c(=C\CO)o2,False,True,False,BasidalinOnly_gen3
CC(=O)C(N)=COC(=O)O,False,True,False,BasidalinOnly_gen3
CC/C(C=O)=C1\OC(=O)C=C1N,True,True,False,BasidalinOnly_gen3
C/C=C1/OC(=O)C=C1NC(C)=O,False,True,False,BasidalinOnly_gen3
CCC(=O)/C(O)=C1/OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
COCCC(=O)C(N)=C1OC1=O,False,True,False,BasidalinOnly_gen3
C/C(=C1\OC(=O)C=C1N)C(C)N,False,True,False,BasidalinOnly_gen3
CC(O)/C=C1/OC(=O)C(CO)=C1N,False,True,False,BasidalinOnly_gen3
COC/C(C=O)=C1\OC(O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)C(N)=C1C(=O)OC1O,False,True,False,BasidalinOnly_gen3
O=C1C=C2N=CC(O)=C2O1,True,True,False,BasidalinOnly_gen3
NC1=CC(=O)O/C1=C(\O)CO,True,True,False,BasidalinOnly_gen3
CC(O)(C#N)CC1OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(=O)NC1=CC(=O)O/C1=C/C(C)N,False,True,False,BasidalinOnly_gen3
NC1=CC(O)O/C1=C(/C=O)CO,True,False,True,BasidalinOnly_gen3
NC1=CC(=O)OC1=C1COC1O,False,True,False,BasidalinOnly_gen3
NC(=CC(N)O)C(=O)CC(=O)O,False,True,False,BasidalinOnly_gen3
NCC(N)C(=O)CC=O,False,True,False,BasidalinOnly_gen3
CC(=O)O/C=C1\OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
CC(N)CC(=O)/C=C1/OC(=O)C=C1N,False,True,False,BasidalinOnly_gen3
C/C(C=O)=C1\OC(=O)C2=C1N=C2,False,True,False,BasidalinOnly_gen3
CC(N)C(=O)CC(=O)C(=O)O,False,True,False,BasidalinOnly_gen3
CC=C1OC(=O)C(C=O)=C1NC=O,False,True,False,BasidalinOnly_gen3
CC(=O)NC1=CC(=O)OC1=C(C=O)CN,False,True,False,BasidalinOnly_gen3
N#CC(O)/C=c1/oc2cc1n2,True,False,True,BasidalinOnly_gen3
